ID,Public Name,ERR,ERS,GPSC,GPSC__colour,GPSC_status__autocolour,CC__autocolour,In_Silico_ST__autocolour,MLST_profile_aroE_gdh_gki_recP_spi_xpt_ddl,In_Silico_Serotype,In_Silico_Serotype__colour,Pili,Pili__colour,pbp1a,pbp2b,pbp2x,AMO_MIC,AMO_Res,CFT_MIC,CFT_Res.Meningital.,CFT_Res.Non.meningital.,TAX_MIC,TAX_Res.Meningital.,TAX_Res.Non.meningital.,CFX_MIC,CFX_Res,MER_MIC,MER_Res,PEN_MIC,PEN_Res.Meningital.,PEN_Res.Non.meningital.,CHL_MIC,CHL_Res,CHL_Determinant,CLI_MIC,CLI_Res,CLI_Determinant,COT_MIC,COT_Res,COT_Determinant,DOX_MIC,DOX_Res,DOX_Determinant,ERY_MIC,ERY_Res,ERY_Determinant,ERY_CLI_Res,ERY_CLI_Determinant,FQ_Res,FQ_Determinant,KAN_Res,KAN_Determinant,LFX_MIC,LFX_Res,LFX_Determinant,RIF_MIC,RIF_Res,RIF_Determinant,SMX_Res,SMX_Determinant,TET_MIC,TET_Res,TET_Determinant,TMP_Res,TMP_Determinant,VAN_MIC,VAN_Res,VAN_Determinant,PILI1,PILI1_Determinant,PILI2,PILI2_Determinant,PEN-CHL-ERY-COT-TET,No_of_non_susceptible,MDR,MDR__colour,AMO_Res__colour,CFT_Res.Meningital.__colour,CFT_Res.Non.meningital.__colour,TAX_Res.Meningital.__colour,TAX_Res.Non.meningital.__colour,CFX_Res__colour,MER_Res__colour,PEN_Res.Meningital.__colour,PEN_Res.Non.meningital.__colour,CHL_Res__colour,CLI_Res__colour,COT_Res__colour,DOX_Res__colour,ERY_Res__colour,ERY_CLI_Res__colour,FQ_Res__colour,KAN_Res__colour,LFX_Res__colour,RIF_Res__colour,SMX_Res__colour,TET_Res__colour,TMP_Res__colour,VAN_Res__colour
24861_1#30,GPS_AR_15197,ERR2667768,ERS2552634,10,#dbb532,Dominant,CC230,230,12-19-2-17-6-22-14,serogroup 24,#019752,neg,#4dbc6b,17,15,22,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.5,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,2,I,folP_AE007317 TRUNC at 181,>= 1,R,tetM_MH283017,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 TRUNC at 181,>= 4,R,tetM_MH283017,S,_,<= 1,S,_,NEG,_,NEG,_,R-S-R-S-R,3,Yes,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#ff2722,#f797b1,#ff2722,#ff2722,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#ff2722,#0069ec,#0069ec
24861_1#31,GPS_AR_15201,ERR2667769,ERS2552635,6,#57a627,Dominant,CC156,156,7-11-10-1-6-8-1,14,#0156b8,1,#ffcf1a,45,12,63,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_,R-S-S-R-S,2,No,#0052e2,#0069ec,#f797b1,#0069ec,#f797b1,#0069ec,#ff2722,#f797b1,#ff2722,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#ff2722,#0069ec
24861_1#32,GPS_AR_15202,ERR2667770,ERS2552636,31,#e18e31,Dominant,CC306,306,12-8-13-5-16-4-20,1,#416800,2,#ff9766,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423,S-S-S-S-S,0,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#33,GPS_AR_15203,ERR2667771,ERS2552637,5,#9c34b3,Dominant,CC172,1131,7-13-4-6-25-6-8,19A,#43bbff,neg,#4dbc6b,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,R-S-S-S-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#34,GPS_AR_15204,ERR2667772,ERS2552638,32,#8490db,Dominant,CC218,218,10-20-14-1-6-1-29,12F,#0283f5,neg,#4dbc6b,0,0,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,S-S-S-S-S,0,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#35,GPS_AR_15205,ERR2667773,ERS2552639,5,#9c34b3,Dominant,CC172,1131,7-13-4-6-25-6-8,19A,#43bbff,neg,#4dbc6b,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,2,I,folP_AE007317 FSHIFT at 175; folP_AE007317 FSHIFT at 178,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 FSHIFT at 175; folP_AE007317 FSHIFT at 178,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,R-S-S-I-S,2,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#f797b1,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec
24861_1#36,GPS_AR_15216,ERR2667774,ERS2552640,18,#4cc48c,Dominant,CC15,9,1-5-4-5-5-1-8,14,#0156b8,neg,#4dbc6b,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,S-S-R-S-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#37,GPS_AR_15217,ERR2667775,ERS2552641,9,#4c71e1,Dominant,CC63,2100,2-5-36-12-8-21-14,19F,#a5b4ff,neg,#4dbc6b,8,230,143,0.5,S,<= 0.5,S,S,0.25,S,S,2,R,0.12,S,0.5,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,<= 0.5,S,_,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_,R-S-R-S-R,3,Yes,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#ff2722,#0069ec,#0069ec,#ff2722,#0069ec,#ff2722,#ff2722,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec
24861_1#39,GPS_AR_15223,ERR2667777,ERS2552643,13,#bc5fd1,Dominant,CC473,473,7-25-4-4-15-20-28,6A,#bd009a,neg,#4dbc6b,36,34,44,0.25,S,<= 0.5,S,S,0.25,S,S,1,I,<= 0.06,S,0.5,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,R-S-R-S-S,2,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#f797b1,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#4,GPS_AR_15014,ERR2667742,ERS2552607,6,#57a627,Dominant,CC156,156,7-11-10-1-6-8-1,14,#0156b8,1,#ffcf1a,45,12,NEW,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_,R-S-S-R-S,2,No,#0052e2,#0069ec,#f797b1,#0069ec,#f797b1,#0069ec,#ff2722,#f797b1,#ff2722,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#ff2722,#0069ec
24861_1#40,GPS_AR_15226,ERR2667778,ERS2552644,9,#4c71e1,Dominant,CC63,2678,2-60-36-12-17-21-14,14,#0156b8,neg,#4dbc6b,17,228,205,1,S,<= 0.5,S,S,0.5,S,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 169,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 169,>= 4,R,tetM_12_FR671418,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_,R-S-R-R-R,4,Yes,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#f797b1,#ff2722,#0069ec,#0069ec,#ff2722,#ff2722,#ff2722,#ff2722,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#ff2722,#ff2722,#0069ec
24861_1#41,GPS_AR_15230,ERR2667779,ERS2552645,8,#8ea91e,Dominant,CC289,289,16-12-9-1-41-33-33,5,#0cc44f,neg,#4dbc6b,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,2,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,S-S-S-I-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#f797b1,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec
24861_1#42,GPS_AR_15237,ERR2667780,ERS2552646,5,#9c34b3,Dominant,CC172,1131,7-13-4-6-25-6-8,19A,#43bbff,neg,#4dbc6b,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,R-S-S-S-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#43,GPS_AR_15252,ERR2667781,ERS2552647,5,#9c34b3,Dominant,CC172,1131,7-13-4-6-25-6-8,19A,#43bbff,neg,#4dbc6b,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,R-S-S-S-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#44,GPS_AR_15260,ERR2667782,ERS2552648,8,#8ea91e,Dominant,CC289,289,16-12-9-1-41-33-33,5,#0cc44f,neg,#4dbc6b,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,2,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,S-S-S-I-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#f797b1,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec
24861_1#45,GPS_AR_15262,ERR2667783,ERS2552649,5,#9c34b3,Dominant,CC172,1131,7-13-4-6-25-6-8,19A,#43bbff,neg,#4dbc6b,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,R-S-S-S-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#46,GPS_AR_15263,ERR2667784,ERS2552650,113,#566621,Intermediate,CC775 ,14578,1-5-4-5-6-1-5,23F,#ffa2e0,neg,#4dbc6b,0,NEW,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,S-S-S-S-S,0,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#48,GPS_AR_15272,ERR2667786,ERS2552652,3,#8854d2,Dominant,CC2223,2223,8-5-29-66-42-3-5,33F,#006933,neg,#4dbc6b,150,53,77,0.12,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.12,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,R-S-S-S-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#49,GPS_AR_15273,ERR2667787,ERS2552653,5,#9c34b3,Dominant,CC172,1131,7-13-4-6-25-6-8,19A,#43bbff,neg,#4dbc6b,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,R-S-S-S-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#50,GPS_AR_15282,ERR2667788,ERS2552654,6,#57a627,Dominant,CC156,156,7-11-10-1-6-8-1,14,#0156b8,1,#ffcf1a,45,12,63,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_,R-S-S-R-S,2,No,#0052e2,#0069ec,#f797b1,#0069ec,#f797b1,#0069ec,#ff2722,#f797b1,#ff2722,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#ff2722,#0069ec
24861_1#51,GPS_AR_15286,ERR2667789,ERS2552655,6,#57a627,Dominant,CC156,156,7-11-10-1-6-8-1,9V,#01d7a7,1,#ffcf1a,15,12,18,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_,R-S-S-R-S,2,No,#0052e2,#0069ec,#f797b1,#0069ec,#f797b1,#0069ec,#ff2722,#f797b1,#ff2722,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#ff2722,#0069ec
24861_1#52,GPS_AR_15289,ERR2667790,ERS2552656,140,#525dcc,Rare,Singleton,15185,1-661-12-5-6-15-5,15A,#c5ac00,neg,#4dbc6b,0,0,3,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,S-S-S-S-S,0,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#53,GPS_AR_15294,ERR2667791,ERS2552657,386,#5d7018,Rare,Singleton,7438,15-5-4-5-8-3-8,16F,#8f93ff,neg,#4dbc6b,7,1,300,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_,R-S-S-R-S,2,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#ff2722,#0069ec
24861_1#54,GPS_AR_15295,ERR2667792,ERS2552658,8,#8ea91e,Dominant,CC289,289,16-12-9-1-41-33-33,5,#0cc44f,neg,#4dbc6b,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,2,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,S-S-S-I-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#f797b1,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec
24861_1#55,GPS_AR_15303,ERR2667793,ERS2552659,8,#8ea91e,Dominant,CC289,289,16-12-9-1-41-33-33,5,#0cc44f,neg,#4dbc6b,23,NEW,2,0.06,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,2,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,S-S-S-I-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#f797b1,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec
24861_1#56,GPS_AR_15306,ERR2667794,ERS2552660,31,#e18e31,Dominant,CC306,306,12-8-13-5-16-4-20,1,#416800,2,#ff9766,NEW,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423,S-S-S-S-S,0,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec
24861_1#57,GPS_AR_15313,ERR2667795,ERS2552661,1,#4867aa,Dominant,CC320,320,4-16-19-15-6-20-1,19A,#43bbff,2,#ff9766,13,14,26,8,R,4,R,R,8,R,R,> 2,R,1,R,8,R,R,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_9_11511_8_37 Variant I100L; folP_AE007317 INS at 199,>= 1,R,tetM_2_X90939,>= 1,R,ermB_16_X82819; ermBups_HG799494; mefA_10_AF376746; msrD_2_AF274302,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 199,>= 4,R,tetM_2_X90939,R,folA_9_11511_8_37 Variant I100L,<= 1,S,_,NEG,_,POS,pitB_GU256423,R-S-R-R-R,4,Yes,#ff2722,#ff2722,#ff2722,#ff2722,#ff2722,#ff2722,#ff2722,#ff2722,#ff2722,#ff2722,#0069ec,#ff2722,#ff2722,#ff2722,#ff2722,#ff2722,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#ff2722,#ff2722,#0069ec
24861_1#58,GPS_AR_15319,ERR2667796,ERS2552662,8,#8ea91e,Dominant,CC289,289,16-12-9-1-41-33-33,5,#0cc44f,neg,#4dbc6b,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,2,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_,S-S-S-I-S,1,No,#0052e2,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#f797b1,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#0069ec,#ff2722,#0069ec,#0069ec,#0069ec
