Sample_ID,Read_QC,Assembly_QC,Mapping_QC,Taxonomy_QC,Overall_QC,Bases,Contigs#,Assembly_Length,Seq_Depth,Ref_Cov_%,Het-SNP#,S.Pneumo_%,Top_Non-Strep_Genus,Top_Non-Strep_Genus_%,GPSC,Serotype,ST,aroE,gdh,gki,recP,spi,xpt,ddl,pbp1a,pbp2b,pbp2x,AMO_MIC,AMO_Res,CFT_MIC,CFT_Res(Meningital),CFT_Res(Non-meningital),TAX_MIC,TAX_Res(Meningital),TAX_Res(Non-meningital),CFX_MIC,CFX_Res,MER_MIC,MER_Res,PEN_MIC,PEN_Res(Meningital),PEN_Res(Non-meningital),CHL_MIC,CHL_Res,CHL_Determinant,CLI_MIC,CLI_Res,CLI_Determinant,COT_MIC,COT_Res,COT_Determinant,DOX_MIC,DOX_Res,DOX_Determinant,ERY_MIC,ERY_Res,ERY_Determinant,ERY_CLI_Res,ERY_CLI_Determinant,FQ_Res,FQ_Determinant,KAN_Res,KAN_Determinant,LFX_MIC,LFX_Res,LFX_Determinant,RIF_MIC,RIF_Res,RIF_Determinant,SMX_Res,SMX_Determinant,TET_MIC,TET_Res,TET_Determinant,TMP_Res,TMP_Determinant,VAN_MIC,VAN_Res,VAN_Determinant,PILI1,PILI1_Determinant,PILI2,PILI2_Determinant
24861_1#240,PASS,PASS,PASS,PASS,PASS,412681662,27,2089443,197.5,93.59,55,91.46,Staphylococcus,0,10,serogroup 24,14499,12,19,2,17,6,22,28,17,34,22,0.06,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.5,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,01-Feb,I,folP_AE007317 TRUNC at 181,>= 1,R,tetM_MH283017,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 TRUNC at 181,>= 4,R,tetM_MH283017,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#241,PASS,PASS,PASS,PASS,PASS,433932256,31,2082182,208.4,90.96,53,90.3,Enterococcus,0,267,35F,14449,5,5,1,1,49,1,944,23,0,187,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#242,PASS,PASS,PASS,PASS,PASS,407520034,55,2080235,195.9,91.97,77,94.04,Staphylococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#243,PASS,PASS,PASS,PASS,PASS,422214650,50,2084975,202.5,91.41,86,93.93,Enterococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#244,PASS,PASS,PASS,PASS,PASS,432608448,54,2082063,207.77,91.74,70,94.08,Enterococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#245,PASS,PASS,PASS,PASS,PASS,418082494,52,2080126,200.98,92,77,94.07,Enterococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#247,PASS,PASS,PASS,PASS,PASS,437893480,30,2096173,208.9,92.46,55,92.18,Staphylococcus,0.01,904;9,14,782,2,5,36,12,17,21,5,24,53,77,0.25,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 175,>= 1,R,tetM_12_FR671418,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,>= 4,R,tetM_12_FR671418,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#248,PASS,PASS,PASS,PASS,PASS,391400234,54,2079263,188.23,91.97,71,94.07,Lactobacillus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#249,PASS,PASS,PASS,PASS,PASS,432134588,50,2079379,207.81,91.83,71,93.54,Enterococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#25,PASS,PASS,PASS,PASS,PASS,400358594,55,2079503,192.52,92.65,65,94.01,Lactobacillus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#250,PASS,PASS,PASS,PASS,PASS,391547692,55,2081941,188.06,91.99,79,94.11,Staphylococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#251,PASS,PASS,PASS,PASS,PASS,471408604,27,2088945,225.66,92.4,77,91.86,Staphylococcus,0,37,6E(6B),751,7,47,29,37,6,1,80,2,211,339,0.06,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.12,R,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#252,PASS,PASS,PASS,PASS,PASS,392612884,41,2129537,184.36,93.62,64,91.56,Staphylococcus,0,23,6E(6B),94,5,6,1,2,6,3,54,34,49,516,8,R,1,I,S,1,I,S,> 2,R,1,R,4,R,I,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_AE007317 Variant I100L; folP_AE007317 MULTIPLE at 178-180,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,>= 4,R,tetM_12_FR671418,R,folA_AE007317 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#253,PASS,PASS,PASS,PASS,PASS,333981226,37,2112591,158.09,91.5,49,92.44,Polynucleobacter,0.01,18,14,9,1,5,4,5,5,1,8,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#254,PASS,PASS,PASS,PASS,PASS,440920170,30,1985342,222.08,91.94,43,92.58,Polynucleobacter,0.01,32,12F,218,10,20,14,1,6,1,29,0,0,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#255,PASS,PASS,PASS,PASS,PASS,384272016,32,2097082,183.24,92.33,58,88.08,Bacillus,0,13,06A,1876,7,25,4,12,15,20,28,36,34,44,0.25,S,<= 0.5,S,S,0.25,S,S,1,I,<= 0.06,S,0.5,R,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 TRUNC at 181,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 TRUNC at 181,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#256,PASS,PASS,PASS,PASS,PASS,405741920,35,1984526,204.45,92.08,45,92.76,Lactobacillus,0,32,12F,218,10,20,14,1,6,1,29,0,0,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#257,PASS,PASS,PASS,PASS,PASS,490901982,34,2063707,237.87,93.04,48,83.26,Staphylococcus,0,386,16F,7438,15,5,4,5,8,3,8,7,1,300,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#258,PASS,PASS,PASS,PASS,PASS,454660496,41,2065818,220.08,93.11,36,92.34,Staphylococcus,0,826,17F,14495,13,5,327,1,9,1,31,23,0,23,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,mefE_AE007317,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#259,PASS,PASS,PASS,PASS,PASS,438709940,25,2083705,210.54,92.28,62,90.59,Mogibacterium,0.57,95,18A,241,25,31,4,16,32,28,44,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_4_X75073,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_4_X75073,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#26,PASS,PASS,PASS,PASS,PASS,374992806,29,2084795,179.87,91.85,56,92.12,Bacillus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#260,PASS,PASS,PASS,PASS,PASS,433607836,26,2086200,207.84,91.69,52,90.54,Mogibacterium,0.58,95,18A,241,25,31,4,16,32,28,44,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_4_X75073,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_4_X75073,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#261,PASS,PASS,PASS,PASS,PASS,448339344,53,2083059,215.23,91.91,77,94.15,Bacillus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#262,PASS,PASS,PASS,PASS,PASS,335725646,21,2089873,160.64,94.04,49,91.34,Lactobacillus,0,10,serogroup 24,230,12,19,2,17,6,22,14,17,15,22,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.5,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,01-Feb,I,folP_AE007317 TRUNC at 181,>= 1,R,tetM_MH283017,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 TRUNC at 181,>= 4,R,tetM_MH283017,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#263,PASS,PASS,PASS,PASS,PASS,327452204,56,1985150,164.95,90.91,41,91.32,Bacillus,0,15,07F,191,8,9,2,1,6,1,17,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#264,PASS,PASS,PASS,PASS,PASS,383785652,71,2147192,178.73,91.96,68,90.8,Thalassotalea,0,38,38,393,10,43,41,18,13,49,6,2,4,0,NA NA,_, ,_,_,NA NA,_,_, ,_,NA NA,_,NA NA,_,_,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#265,PASS,PASS,PASS,PASS,PASS,374840360,29,2092171,179.16,92.97,69,90.72,Bacillus,0,904;9,14,2678,2,60,36,12,17,21,14,17,228,205,1,S,<= 0.5,S,S,0.5,S,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 169,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 169,>= 4,R,tetM_12_FR671418,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#27,PASS,PASS,PASS,PASS,PASS,486319110,48,2148869,226.31,94.35,70,91.4,Staphylococcus,0.01,290,19AF,13887,1,5,4,381,1,1,1,0,0,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#28,PASS,PASS,PASS,PASS,PASS,499233162,51,2082294,239.75,92.92,79,94.06,Staphylococcus,0.02,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#29,PASS,PASS,PASS,PASS,PASS,436101796,48,2084393,209.22,95.43,60,93.23,Bacillus,0,6,14,156,7,11,10,1,6,8,1,15,12,18,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#3,PASS,PASS,PASS,PASS,PASS,503664168,22,2013961,250.08,91.51,65,92.99,Bacillus,0,3,33F,100,5,12,29,12,9,39,18,2,0,6,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#30,PASS,PASS,PASS,PASS,PASS,409289380,22,2088941,195.93,93.9,56,91.49,Lactobacillus,0,10,serogroup 24,230,12,19,2,17,6,22,14,17,15,22,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.5,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,01-Feb,I,folP_AE007317 TRUNC at 181,>= 1,R,tetM_MH283017,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 TRUNC at 181,>= 4,R,tetM_MH283017,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#31,PASS,PASS,PASS,PASS,PASS,463223816,71,2136445,216.81,92.11,51,86.85,Negativicoccus,0.01,6,14,156,7,11,10,1,6,8,1,45,12,63,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#32,PASS,PASS,PASS,PASS,PASS,414467622,53,2083550,198.92,92.82,71,94.05,Lactobacillus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#33,PASS,PASS,PASS,PASS,PASS,373059408,26,2084434,178.97,92.3,50,91.68,Bacillus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#34,PASS,PASS,PASS,PASS,PASS,470673002,33,1985691,237.03,92.1,52,92.81,Bacillus,0,32,12F,218,10,20,14,1,6,1,29,0,0,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#35,PASS,PASS,PASS,PASS,PASS,393022464,31,2095074,187.59,92.01,61,92.65,Bacillus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 FSHIFT at 175; folP_AE007317 FSHIFT at 178,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 FSHIFT at 175; folP_AE007317 FSHIFT at 178,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#36,PASS,PASS,PASS,PASS,PASS,480521546,37,2061106,233.13,93.27,75,90.86,Staphylococcus,0,18,14,9,1,5,4,5,5,1,8,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#37,PASS,PASS,PASS,PASS,PASS,452841778,43,2105613,215.06,92.35,56,82.53,Bacillus,0,904;9,19F,2100,2,5,36,12,8,21,14,8,230,143,0.5,S,<= 0.5,S,S,0.25,S,S,2,R,0.12,S,0.5,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,<= 0.5,S,_,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#39,PASS,PASS,PASS,PASS,PASS,464094650,38,2090351,222.01,93.53,52,84.14,Lactobacillus,0,13,06A,473,7,25,4,4,15,20,28,36,34,44,0.25,S,<= 0.5,S,S,0.25,S,S,1,I,<= 0.06,S,0.5,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#4,PASS,PASS,PASS,PASS,PASS,476302416,41,2072660,229.8,91.74,56,92.27,Lactobacillus,0,6,14,156,7,11,10,1,6,8,1,45,12,NEW,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#40,PASS,PASS,PASS,PASS,PASS,401049384,33,2059323,194.74,91.88,54,91.91,Staphylococcus,0,904;9,14,2678,2,60,36,12,17,21,14,17,228,205,1,S,<= 0.5,S,S,0.5,S,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 169,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 169,>= 4,R,tetM_12_FR671418,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#41,PASS,PASS,PASS,PASS,PASS,382177028,34,2110873,181.05,92.27,76,93.19,Lactobacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#42,PASS,PASS,PASS,PASS,PASS,394787024,33,2116549,186.52,91.75,53,89.83,Cupriavidus,0.01,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#43,PASS,PASS,PASS,PASS,PASS,432192778,37,2155101,200.54,92.31,72,87.92,Staphylococcus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
